Time,Date,Day of the week,Traffic Situation,vehicle_count,queue_length,avg_speed_kmph,avg_wait_time_s,predicted_increase_target
1:30:00 PM,13,Friday,normal,160.0,0.0,50.0,0.0,0.0
1:45:00 PM,13,Friday,normal,152.0,0.0,50.0,0.0,49.0
2:00:00 PM,13,Friday,heavy,201.0,20.999999999999986,32.500000000000014,52.499999999999964,0.0
2:15:00 PM,13,Friday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,0.0
2:30:00 PM,13,Friday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,0.0
2:45:00 PM,13,Friday,normal,164.0,0.0,50.0,0.0,0.0
3:00:00 PM,13,Friday,low,93.0,0.0,50.0,0.0,22.0
3:15:00 PM,13,Friday,normal,115.0,0.0,50.0,0.0,0.0
3:30:00 PM,13,Friday,low,80.0,0.0,50.0,0.0,0.0
3:45:00 PM,13,Friday,low,75.0,0.0,50.0,0.0,16.0
4:00:00 PM,13,Friday,normal,91.0,0.0,50.0,0.0,20.0
4:15:00 PM,13,Friday,normal,111.0,0.0,50.0,0.0,0.0
4:30:00 PM,13,Friday,low,96.0,0.0,50.0,0.0,0.0
4:45:00 PM,13,Friday,low,91.0,0.0,50.0,0.0,17.0
5:00:00 PM,13,Friday,low,108.0,0.0,50.0,0.0,0.0
5:15:00 PM,13,Friday,low,75.0,0.0,50.0,0.0,0.0
5:30:00 PM,13,Friday,low,75.0,0.0,50.0,0.0,15.0
5:45:00 PM,13,Friday,low,90.0,0.0,50.0,0.0,14.0
6:00:00 PM,13,Friday,low,104.0,0.0,50.0,0.0,0.0
6:15:00 PM,13,Friday,low,95.0,0.0,50.0,0.0,0.0
6:30:00 PM,13,Friday,low,90.0,0.0,50.0,0.0,17.0
6:45:00 PM,13,Friday,normal,107.0,0.0,50.0,0.0,0.0
7:00:00 PM,13,Friday,normal,70.0,0.0,50.0,0.0,23.0
7:15:00 PM,13,Friday,normal,93.0,0.0,50.0,0.0,0.0
7:30:00 PM,13,Friday,normal,66.0,0.0,50.0,0.0,32.0
7:45:00 PM,13,Friday,normal,98.0,0.0,50.0,0.0,0.0
8:00:00 PM,13,Friday,normal,74.0,0.0,50.0,0.0,0.0
8:15:00 PM,13,Friday,normal,62.0,0.0,50.0,0.0,29.0
8:30:00 PM,13,Friday,normal,91.0,0.0,50.0,0.0,0.0
8:45:00 PM,13,Friday,normal,63.0,0.0,50.0,0.0,0.0
9:00:00 PM,13,Friday,normal,57.0,0.0,50.0,0.0,36.0
9:15:00 PM,13,Friday,normal,93.0,0.0,50.0,0.0,0.0
9:30:00 PM,13,Friday,normal,73.0,0.0,50.0,0.0,0.0
9:45:00 PM,13,Friday,normal,40.0,0.0,50.0,0.0,4.0
10:00:00 PM,13,Friday,normal,44.0,0.0,50.0,0.0,0.0
10:15:00 PM,13,Friday,normal,39.0,0.0,50.0,0.0,8.0
10:30:00 PM,13,Friday,normal,47.0,0.0,50.0,0.0,9.0
10:45:00 PM,13,Friday,normal,56.0,0.0,50.0,0.0,0.0
11:00:00 PM,13,Friday,normal,49.0,0.0,50.0,0.0,0.0
11:15:00 PM,13,Friday,normal,45.0,0.0,50.0,0.0,0.0
11:30:00 PM,13,Friday,normal,41.0,0.0,50.0,0.0,6.0
11:45:00 PM,13,Friday,normal,47.0,0.0,50.0,0.0,0.0
12:00:00 AM,14,Saturday,normal,47.0,0.0,50.0,0.0,0.0
12:15:00 AM,14,Saturday,normal,28.0,0.0,50.0,0.0,22.0
12:30:00 AM,14,Saturday,normal,50.0,0.0,50.0,0.0,0.0
12:45:00 AM,14,Saturday,normal,38.0,0.0,50.0,0.0,11.0
1:00:00 AM,14,Saturday,normal,49.0,0.0,50.0,0.0,0.0
1:15:00 AM,14,Saturday,normal,48.0,0.0,50.0,0.0,0.0
1:30:00 AM,14,Saturday,normal,45.0,0.0,50.0,0.0,0.0
1:45:00 AM,14,Saturday,normal,37.0,0.0,50.0,0.0,6.0
2:00:00 AM,14,Saturday,normal,43.0,0.0,50.0,0.0,3.0
2:15:00 AM,14,Saturday,normal,46.0,0.0,50.0,0.0,0.0
2:30:00 AM,14,Saturday,normal,42.0,0.0,50.0,0.0,0.0
2:45:00 AM,14,Saturday,normal,36.0,0.0,50.0,0.0,5.0
3:00:00 AM,14,Saturday,normal,41.0,0.0,50.0,0.0,0.0
3:15:00 AM,14,Saturday,normal,40.0,0.0,50.0,0.0,0.0
3:30:00 AM,14,Saturday,normal,30.0,0.0,50.0,0.0,15.0
3:45:00 AM,14,Saturday,normal,45.0,0.0,50.0,0.0,42.0
4:00:00 AM,14,Saturday,normal,87.0,0.0,50.0,0.0,8.0
4:15:00 AM,14,Saturday,low,95.0,0.0,50.0,0.0,23.0
4:30:00 AM,14,Saturday,normal,118.0,0.0,50.0,0.0,1.0
4:45:00 AM,14,Saturday,normal,119.0,0.0,50.0,0.0,0.0
5:00:00 AM,14,Saturday,normal,112.0,0.0,50.0,0.0,9.0
5:15:00 AM,14,Saturday,normal,121.0,0.0,50.0,0.0,0.0
5:30:00 AM,14,Saturday,normal,118.0,0.0,50.0,0.0,53.0
5:45:00 AM,14,Saturday,heavy,171.0,0.0,50.0,0.0,0.0
6:00:00 AM,14,Saturday,normal,146.0,0.0,50.0,0.0,29.0
6:15:00 AM,14,Saturday,heavy,175.0,0.0,50.0,0.0,0.0
6:30:00 AM,14,Saturday,normal,158.0,0.0,50.0,0.0,0.0
6:45:00 AM,14,Saturday,normal,135.0,0.0,50.0,0.0,27.0
7:00:00 AM,14,Saturday,normal,162.0,0.0,50.0,0.0,30.0
7:15:00 AM,14,Saturday,heavy,192.0,12.000000000000002,40.0,30.000000000000004,0.0
7:30:00 AM,14,Saturday,heavy,171.0,0.0,50.0,0.0,35.0
7:45:00 AM,14,Saturday,heavy,206.0,25.999999999999993,28.33333333333334,64.99999999999997,0.0
8:00:00 AM,14,Saturday,normal,142.0,0.0,50.0,0.0,55.0
8:15:00 AM,14,Saturday,heavy,197.0,16.999999999999986,35.83333333333334,42.499999999999964,0.0
8:30:00 AM,14,Saturday,heavy,175.0,0.0,50.0,0.0,0.0
8:45:00 AM,14,Saturday,normal,139.0,0.0,50.0,0.0,0.0
9:00:00 AM,14,Saturday,normal,76.0,0.0,50.0,0.0,42.0
9:15:00 AM,14,Saturday,normal,118.0,0.0,50.0,0.0,0.0
9:30:00 AM,14,Saturday,low,103.0,0.0,50.0,0.0,0.0
9:45:00 AM,14,Saturday,low,75.0,0.0,50.0,0.0,0.0
10:00:00 AM,14,Saturday,normal,75.0,0.0,50.0,0.0,9.0
10:15:00 AM,14,Saturday,normal,84.0,0.0,50.0,0.0,0.0
10:30:00 AM,14,Saturday,normal,79.0,0.0,50.0,0.0,0.0
10:45:00 AM,14,Saturday,normal,74.0,0.0,50.0,0.0,3.0
11:00:00 AM,14,Saturday,normal,77.0,0.0,50.0,0.0,24.0
11:15:00 AM,14,Saturday,normal,101.0,0.0,50.0,0.0,0.0
11:30:00 AM,14,Saturday,normal,91.0,0.0,50.0,0.0,0.0
11:45:00 AM,14,Saturday,normal,70.0,0.0,50.0,0.0,0.0
12:00:00 PM,14,Saturday,normal,67.0,0.0,50.0,0.0,12.0
12:15:00 PM,14,Saturday,normal,79.0,0.0,50.0,0.0,0.0
12:30:00 PM,14,Saturday,normal,70.0,0.0,50.0,0.0,0.0
12:45:00 PM,14,Saturday,normal,69.0,0.0,50.0,0.0,49.0
1:00:00 PM,14,Saturday,normal,118.0,0.0,50.0,0.0,0.0
1:15:00 PM,14,Saturday,normal,112.0,0.0,50.0,0.0,0.0
1:30:00 PM,14,Saturday,normal,61.0,0.0,50.0,0.0,91.0
1:45:00 PM,14,Saturday,high,152.0,0.0,50.0,0.0,0.0
2:00:00 PM,14,Saturday,normal,141.0,0.0,50.0,0.0,0.0
2:15:00 PM,14,Saturday,low,58.0,0.0,50.0,0.0,56.0
2:30:00 PM,14,Saturday,high,114.0,0.0,50.0,0.0,0.0
2:45:00 PM,14,Saturday,normal,97.0,0.0,50.0,0.0,0.0
3:00:00 PM,14,Saturday,low,25.0,0.0,50.0,0.0,125.0
3:15:00 PM,14,Saturday,high,150.0,0.0,50.0,0.0,0.0
3:30:00 PM,14,Saturday,normal,94.0,0.0,50.0,0.0,82.0
3:45:00 PM,14,Saturday,heavy,176.0,0.0,50.0,0.0,0.0
4:00:00 PM,14,Saturday,heavy,173.0,0.0,50.0,0.0,31.0
4:15:00 PM,14,Saturday,heavy,204.0,23.99999999999998,30.000000000000014,59.99999999999994,0.0
4:30:00 PM,14,Saturday,normal,153.0,0.0,50.0,0.0,19.0
4:45:00 PM,14,Saturday,heavy,172.0,0.0,50.0,0.0,43.0
5:00:00 PM,14,Saturday,heavy,215.0,35.0,20.833333333333332,87.5,0.0
5:15:00 PM,14,Saturday,heavy,196.0,15.999999999999979,36.66666666666668,39.99999999999994,0.0
5:30:00 PM,14,Saturday,heavy,181.0,0.9999999999999815,49.16666666666668,2.4999999999999534,21.0
5:45:00 PM,14,Saturday,heavy,202.0,21.999999999999993,31.666666666666675,54.99999999999998,0.0
6:00:00 PM,14,Saturday,heavy,173.0,0.0,50.0,0.0,0.0
6:15:00 PM,14,Saturday,normal,130.0,0.0,50.0,0.0,19.0
6:30:00 PM,14,Saturday,high,149.0,0.0,50.0,0.0,0.0
6:45:00 PM,14,Saturday,normal,145.0,0.0,50.0,0.0,20.0
7:00:00 PM,14,Saturday,high,165.0,0.0,50.0,0.0,0.0
7:15:00 PM,14,Saturday,normal,103.0,0.0,50.0,0.0,6.0
7:30:00 PM,14,Saturday,normal,109.0,0.0,50.0,0.0,0.0
7:45:00 PM,14,Saturday,low,105.0,0.0,50.0,0.0,39.0
8:00:00 PM,14,Saturday,high,144.0,0.0,50.0,0.0,0.0
8:15:00 PM,14,Saturday,normal,126.0,0.0,50.0,0.0,0.0
8:30:00 PM,14,Saturday,normal,95.0,0.0,50.0,0.0,24.0
8:45:00 PM,14,Saturday,normal,119.0,0.0,50.0,0.0,19.0
9:00:00 PM,14,Saturday,normal,138.0,0.0,50.0,0.0,0.0
9:15:00 PM,14,Saturday,normal,112.0,0.0,50.0,0.0,30.0
9:30:00 PM,14,Saturday,normal,142.0,0.0,50.0,0.0,0.0
9:45:00 PM,14,Saturday,normal,36.0,0.0,50.0,0.0,8.0
10:00:00 PM,14,Saturday,normal,44.0,0.0,50.0,0.0,11.0
10:15:00 PM,14,Saturday,normal,55.0,0.0,50.0,0.0,0.0
10:30:00 PM,14,Saturday,normal,43.0,0.0,50.0,0.0,0.0
10:45:00 PM,14,Saturday,normal,37.0,0.0,50.0,0.0,0.0
11:00:00 PM,14,Saturday,normal,30.0,0.0,50.0,0.0,2.0
11:15:00 PM,14,Saturday,normal,32.0,0.0,50.0,0.0,3.0
11:30:00 PM,14,Saturday,normal,35.0,0.0,50.0,0.0,0.0
11:45:00 PM,14,Saturday,normal,29.0,0.0,50.0,0.0,19.0
12:00:00 AM,15,Sunday,normal,48.0,0.0,50.0,0.0,0.0
12:15:00 AM,15,Sunday,normal,33.0,0.0,50.0,0.0,6.0
12:30:00 AM,15,Sunday,normal,39.0,0.0,50.0,0.0,0.0
12:45:00 AM,15,Sunday,normal,39.0,0.0,50.0,0.0,4.0
1:00:00 AM,15,Sunday,normal,43.0,0.0,50.0,0.0,0.0
1:15:00 AM,15,Sunday,normal,41.0,0.0,50.0,0.0,0.0
1:30:00 AM,15,Sunday,normal,33.0,0.0,50.0,0.0,0.0
1:45:00 AM,15,Sunday,normal,33.0,0.0,50.0,0.0,0.0
2:00:00 AM,15,Sunday,normal,31.0,0.0,50.0,0.0,0.0
2:15:00 AM,15,Sunday,normal,28.0,0.0,50.0,0.0,20.0
2:30:00 AM,15,Sunday,normal,48.0,0.0,50.0,0.0,0.0
2:45:00 AM,15,Sunday,normal,37.0,0.0,50.0,0.0,2.0
3:00:00 AM,15,Sunday,normal,39.0,0.0,50.0,0.0,0.0
3:15:00 AM,15,Sunday,normal,38.0,0.0,50.0,0.0,16.0
3:30:00 AM,15,Sunday,normal,54.0,0.0,50.0,0.0,0.0
3:45:00 AM,15,Sunday,normal,38.0,0.0,50.0,0.0,61.0
4:00:00 AM,15,Sunday,low,99.0,0.0,50.0,0.0,7.0
4:15:00 AM,15,Sunday,normal,106.0,0.0,50.0,0.0,0.0
4:30:00 AM,15,Sunday,low,78.0,0.0,50.0,0.0,18.0
4:45:00 AM,15,Sunday,normal,96.0,0.0,50.0,0.0,5.0
5:00:00 AM,15,Sunday,normal,101.0,0.0,50.0,0.0,10.0
5:15:00 AM,15,Sunday,normal,111.0,0.0,50.0,0.0,0.0
5:30:00 AM,15,Sunday,normal,81.0,0.0,50.0,0.0,96.0
5:45:00 AM,15,Sunday,heavy,177.0,0.0,50.0,0.0,3.0
6:00:00 AM,15,Sunday,heavy,180.0,0.0,50.0,0.0,9.0
6:15:00 AM,15,Sunday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,0.0
6:30:00 AM,15,Sunday,heavy,169.0,0.0,50.0,0.0,0.0
6:45:00 AM,15,Sunday,normal,152.0,0.0,50.0,0.0,25.0
7:00:00 AM,15,Sunday,heavy,177.0,0.0,50.0,0.0,17.0
7:15:00 AM,15,Sunday,heavy,194.0,13.99999999999999,38.33333333333334,34.99999999999997,0.0
7:30:00 AM,15,Sunday,normal,158.0,0.0,50.0,0.0,0.0
7:45:00 AM,15,Sunday,normal,142.0,0.0,50.0,0.0,0.0
8:00:00 AM,15,Sunday,normal,123.0,0.0,50.0,0.0,8.0
8:15:00 AM,15,Sunday,normal,131.0,0.0,50.0,0.0,51.0
8:30:00 AM,15,Sunday,heavy,182.0,1.999999999999988,48.33333333333334,4.99999999999997,0.0
8:45:00 AM,15,Sunday,heavy,179.0,0.0,50.0,0.0,0.0
9:00:00 AM,15,Sunday,normal,103.0,0.0,50.0,0.0,0.0
9:15:00 AM,15,Sunday,normal,100.0,0.0,50.0,0.0,1.0
9:30:00 AM,15,Sunday,low,101.0,0.0,50.0,0.0,0.0
9:45:00 AM,15,Sunday,normal,94.0,0.0,50.0,0.0,37.0
10:00:00 AM,15,Sunday,high,131.0,0.0,50.0,0.0,0.0
10:15:00 AM,15,Sunday,low,75.0,0.0,50.0,0.0,37.0
10:30:00 AM,15,Sunday,normal,112.0,0.0,50.0,0.0,0.0
10:45:00 AM,15,Sunday,normal,79.0,0.0,50.0,0.0,33.0
11:00:00 AM,15,Sunday,normal,112.0,0.0,50.0,0.0,0.0
11:15:00 AM,15,Sunday,normal,69.0,0.0,50.0,0.0,36.0
11:30:00 AM,15,Sunday,normal,105.0,0.0,50.0,0.0,0.0
11:45:00 AM,15,Sunday,normal,104.0,0.0,50.0,0.0,0.0
12:00:00 PM,15,Sunday,normal,94.0,0.0,50.0,0.0,0.0
12:15:00 PM,15,Sunday,normal,89.0,0.0,50.0,0.0,0.0
12:30:00 PM,15,Sunday,normal,65.0,0.0,50.0,0.0,27.0
12:45:00 PM,15,Sunday,normal,92.0,0.0,50.0,0.0,0.0
1:00:00 PM,15,Sunday,low,77.0,0.0,50.0,0.0,13.0
1:15:00 PM,15,Sunday,normal,90.0,0.0,50.0,0.0,0.0
1:30:00 PM,15,Sunday,normal,70.0,0.0,50.0,0.0,80.0
1:45:00 PM,15,Sunday,normal,150.0,0.0,50.0,0.0,0.0
2:00:00 PM,15,Sunday,normal,150.0,0.0,50.0,0.0,0.0
2:15:00 PM,15,Sunday,high,142.0,0.0,50.0,0.0,0.0
2:30:00 PM,15,Sunday,low,71.0,0.0,50.0,0.0,17.0
2:45:00 PM,15,Sunday,low,88.0,0.0,50.0,0.0,0.0
3:00:00 PM,15,Sunday,low,71.0,0.0,50.0,0.0,0.0
3:15:00 PM,15,Sunday,normal,39.0,0.0,50.0,0.0,32.0
3:30:00 PM,15,Sunday,low,71.0,0.0,50.0,0.0,106.0
3:45:00 PM,15,Sunday,heavy,177.0,0.0,50.0,0.0,34.0
4:00:00 PM,15,Sunday,heavy,211.0,31.0,24.166666666666664,77.5,0.0
4:15:00 PM,15,Sunday,heavy,178.0,0.0,50.0,0.0,17.0
4:30:00 PM,15,Sunday,heavy,195.0,14.999999999999996,37.5,37.499999999999986,0.0
4:45:00 PM,15,Sunday,heavy,192.0,12.000000000000002,40.0,30.000000000000004,0.0
5:00:00 PM,15,Sunday,heavy,184.0,4.000000000000001,46.666666666666664,10.000000000000002,0.0
5:15:00 PM,15,Sunday,heavy,184.0,4.000000000000001,46.666666666666664,10.000000000000002,0.0
5:30:00 PM,15,Sunday,normal,162.0,0.0,50.0,0.0,19.0
5:45:00 PM,15,Sunday,heavy,181.0,0.9999999999999815,49.16666666666668,2.4999999999999534,15.0
6:00:00 PM,15,Sunday,heavy,196.0,15.999999999999979,36.66666666666668,39.99999999999994,0.0
6:15:00 PM,15,Sunday,heavy,196.0,15.999999999999979,36.66666666666668,39.99999999999994,0.0
6:30:00 PM,15,Sunday,normal,113.0,0.0,50.0,0.0,33.0
6:45:00 PM,15,Sunday,normal,146.0,0.0,50.0,0.0,0.0
7:00:00 PM,15,Sunday,normal,146.0,0.0,50.0,0.0,0.0
7:15:00 PM,15,Sunday,low,90.0,0.0,50.0,0.0,56.0
7:30:00 PM,15,Sunday,normal,146.0,0.0,50.0,0.0,9.0
7:45:00 PM,15,Sunday,normal,155.0,0.0,50.0,0.0,0.0
8:00:00 PM,15,Sunday,high,127.0,0.0,50.0,0.0,9.0
8:15:00 PM,15,Sunday,normal,136.0,0.0,50.0,0.0,13.0
8:30:00 PM,15,Sunday,normal,149.0,0.0,50.0,0.0,0.0
8:45:00 PM,15,Sunday,normal,127.0,0.0,50.0,0.0,26.0
9:00:00 PM,15,Sunday,normal,153.0,0.0,50.0,0.0,0.0
9:15:00 PM,15,Sunday,normal,141.0,0.0,50.0,0.0,0.0
9:30:00 PM,15,Sunday,normal,141.0,0.0,50.0,0.0,0.0
9:45:00 PM,15,Sunday,normal,35.0,0.0,50.0,0.0,12.0
10:00:00 PM,15,Sunday,normal,47.0,0.0,50.0,0.0,8.0
10:15:00 PM,15,Sunday,normal,55.0,0.0,50.0,0.0,0.0
10:30:00 PM,15,Sunday,normal,46.0,0.0,50.0,0.0,0.0
10:45:00 PM,15,Sunday,normal,41.0,0.0,50.0,0.0,11.0
11:00:00 PM,15,Sunday,normal,52.0,0.0,50.0,0.0,0.0
11:15:00 PM,15,Sunday,normal,35.0,0.0,50.0,0.0,7.0
11:30:00 PM,15,Sunday,normal,42.0,0.0,50.0,0.0,9.0
11:45:00 PM,15,Sunday,normal,51.0,0.0,50.0,0.0,3.0
12:00:00 AM,16,Monday,normal,54.0,0.0,50.0,0.0,0.0
12:15:00 AM,16,Monday,normal,37.0,0.0,50.0,0.0,13.0
12:30:00 AM,16,Monday,normal,50.0,0.0,50.0,0.0,0.0
12:45:00 AM,16,Monday,normal,30.0,0.0,50.0,0.0,17.0
1:00:00 AM,16,Monday,normal,47.0,0.0,50.0,0.0,0.0
1:15:00 AM,16,Monday,normal,46.0,0.0,50.0,0.0,0.0
1:30:00 AM,16,Monday,normal,41.0,0.0,50.0,0.0,1.0
1:45:00 AM,16,Monday,normal,42.0,0.0,50.0,0.0,7.0
2:00:00 AM,16,Monday,normal,49.0,0.0,50.0,0.0,1.0
2:15:00 AM,16,Monday,normal,50.0,0.0,50.0,0.0,0.0
2:30:00 AM,16,Monday,normal,41.0,0.0,50.0,0.0,0.0
2:45:00 AM,16,Monday,normal,41.0,0.0,50.0,0.0,8.0
3:00:00 AM,16,Monday,normal,49.0,0.0,50.0,0.0,0.0
3:15:00 AM,16,Monday,normal,41.0,0.0,50.0,0.0,0.0
3:30:00 AM,16,Monday,normal,41.0,0.0,50.0,0.0,0.0
3:45:00 AM,16,Monday,normal,35.0,0.0,50.0,0.0,61.0
4:00:00 AM,16,Monday,normal,96.0,0.0,50.0,0.0,9.0
4:15:00 AM,16,Monday,normal,105.0,0.0,50.0,0.0,0.0
4:30:00 AM,16,Monday,normal,105.0,0.0,50.0,0.0,0.0
4:45:00 AM,16,Monday,normal,98.0,0.0,50.0,0.0,13.0
5:00:00 AM,16,Monday,normal,111.0,0.0,50.0,0.0,12.0
5:15:00 AM,16,Monday,normal,123.0,0.0,50.0,0.0,0.0
5:30:00 AM,16,Monday,normal,96.0,0.0,50.0,0.0,55.0
5:45:00 AM,16,Monday,normal,151.0,0.0,50.0,0.0,38.0
6:00:00 AM,16,Monday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,0.0
6:15:00 AM,16,Monday,normal,147.0,0.0,50.0,0.0,0.0
6:30:00 AM,16,Monday,normal,126.0,0.0,50.0,0.0,26.0
6:45:00 AM,16,Monday,normal,152.0,0.0,50.0,0.0,0.0
7:00:00 AM,16,Monday,normal,136.0,0.0,50.0,0.0,35.0
7:15:00 AM,16,Monday,heavy,171.0,0.0,50.0,0.0,0.0
7:30:00 AM,16,Monday,normal,153.0,0.0,50.0,0.0,35.0
7:45:00 AM,16,Monday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,0.0
8:00:00 AM,16,Monday,heavy,178.0,0.0,50.0,0.0,0.0
8:15:00 AM,16,Monday,normal,124.0,0.0,50.0,0.0,65.0
8:30:00 AM,16,Monday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,0.0
8:45:00 AM,16,Monday,normal,163.0,0.0,50.0,0.0,0.0
9:00:00 AM,16,Monday,normal,107.0,0.0,50.0,0.0,0.0
9:15:00 AM,16,Monday,normal,100.0,0.0,50.0,0.0,0.0
9:30:00 AM,16,Monday,normal,73.0,0.0,50.0,0.0,44.0
9:45:00 AM,16,Monday,normal,117.0,0.0,50.0,0.0,0.0
10:00:00 AM,16,Monday,normal,97.0,0.0,50.0,0.0,25.0
10:15:00 AM,16,Monday,normal,122.0,0.0,50.0,0.0,0.0
10:30:00 AM,16,Monday,low,94.0,0.0,50.0,0.0,0.0
10:45:00 AM,16,Monday,normal,92.0,0.0,50.0,0.0,9.0
11:00:00 AM,16,Monday,normal,101.0,0.0,50.0,0.0,0.0
11:15:00 AM,16,Monday,normal,87.0,0.0,50.0,0.0,0.0
11:30:00 AM,16,Monday,normal,62.0,0.0,50.0,0.0,16.0
11:45:00 AM,16,Monday,normal,78.0,0.0,50.0,0.0,0.0
12:00:00 PM,16,Monday,normal,74.0,0.0,50.0,0.0,29.0
12:15:00 PM,16,Monday,normal,103.0,0.0,50.0,0.0,0.0
12:30:00 PM,16,Monday,normal,71.0,0.0,50.0,0.0,0.0
12:45:00 PM,16,Monday,normal,69.0,0.0,50.0,0.0,57.0
1:00:00 PM,16,Monday,normal,126.0,0.0,50.0,0.0,0.0
1:15:00 PM,16,Monday,normal,78.0,0.0,50.0,0.0,7.0
1:30:00 PM,16,Monday,normal,85.0,0.0,50.0,0.0,23.0
1:45:00 PM,16,Monday,normal,108.0,0.0,50.0,0.0,0.0
2:00:00 PM,16,Monday,normal,97.0,0.0,50.0,0.0,0.0
2:15:00 PM,16,Monday,normal,63.0,0.0,50.0,0.0,0.0
2:30:00 PM,16,Monday,normal,55.0,0.0,50.0,0.0,17.0
2:45:00 PM,16,Monday,low,72.0,0.0,50.0,0.0,76.0
3:00:00 PM,16,Monday,normal,148.0,0.0,50.0,0.0,0.0
3:15:00 PM,16,Monday,normal,65.0,0.0,50.0,0.0,16.0
3:30:00 PM,16,Monday,low,81.0,0.0,50.0,0.0,92.0
3:45:00 PM,16,Monday,heavy,173.0,0.0,50.0,0.0,17.0
4:00:00 PM,16,Monday,heavy,190.0,9.99999999999999,41.66666666666667,24.99999999999997,29.0
4:15:00 PM,16,Monday,heavy,219.0,39.0,17.5,97.5,0.0
4:30:00 PM,16,Monday,heavy,184.0,4.000000000000001,46.666666666666664,10.000000000000002,0.0
4:45:00 PM,16,Monday,heavy,178.0,0.0,50.0,0.0,6.0
5:00:00 PM,16,Monday,heavy,184.0,4.000000000000001,46.666666666666664,10.000000000000002,0.0
5:15:00 PM,16,Monday,heavy,171.0,0.0,50.0,0.0,0.0
5:30:00 PM,16,Monday,normal,155.0,0.0,50.0,0.0,34.0
5:45:00 PM,16,Monday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,23.0
6:00:00 PM,16,Monday,heavy,212.0,31.999999999999982,23.33333333333335,79.99999999999996,0.0
6:15:00 PM,16,Monday,heavy,201.0,20.999999999999986,32.500000000000014,52.499999999999964,0.0
6:30:00 PM,16,Monday,normal,149.0,0.0,50.0,0.0,0.0
6:45:00 PM,16,Monday,high,136.0,0.0,50.0,0.0,17.0
7:00:00 PM,16,Monday,high,153.0,0.0,50.0,0.0,0.0
7:15:00 PM,16,Monday,normal,114.0,0.0,50.0,0.0,0.0
7:30:00 PM,16,Monday,normal,114.0,0.0,50.0,0.0,40.0
7:45:00 PM,16,Monday,normal,154.0,0.0,50.0,0.0,0.0
8:00:00 PM,16,Monday,normal,149.0,0.0,50.0,0.0,0.0
8:15:00 PM,16,Monday,high,126.0,0.0,50.0,0.0,0.0
8:30:00 PM,16,Monday,normal,126.0,0.0,50.0,0.0,18.0
8:45:00 PM,16,Monday,normal,144.0,0.0,50.0,0.0,0.0
9:00:00 PM,16,Monday,normal,99.0,0.0,50.0,0.0,21.0
9:15:00 PM,16,Monday,high,120.0,0.0,50.0,0.0,16.0
9:30:00 PM,16,Monday,normal,136.0,0.0,50.0,0.0,0.0
9:45:00 PM,16,Monday,normal,46.0,0.0,50.0,0.0,1.0
10:00:00 PM,16,Monday,normal,47.0,0.0,50.0,0.0,0.0
10:15:00 PM,16,Monday,normal,45.0,0.0,50.0,0.0,0.0
10:30:00 PM,16,Monday,normal,38.0,0.0,50.0,0.0,0.0
10:45:00 PM,16,Monday,normal,32.0,0.0,50.0,0.0,7.0
11:00:00 PM,16,Monday,normal,39.0,0.0,50.0,0.0,9.0
11:15:00 PM,16,Monday,normal,48.0,0.0,50.0,0.0,8.0
11:30:00 PM,16,Monday,normal,56.0,0.0,50.0,0.0,0.0
11:45:00 PM,16,Monday,normal,40.0,0.0,50.0,0.0,3.0
12:00:00 AM,17,Tuesday,normal,43.0,0.0,50.0,0.0,0.0
12:15:00 AM,17,Tuesday,normal,31.0,0.0,50.0,0.0,5.0
12:30:00 AM,17,Tuesday,normal,36.0,0.0,50.0,0.0,9.0
12:45:00 AM,17,Tuesday,normal,45.0,0.0,50.0,0.0,0.0
1:00:00 AM,17,Tuesday,normal,45.0,0.0,50.0,0.0,0.0
1:15:00 AM,17,Tuesday,normal,35.0,0.0,50.0,0.0,0.0
1:30:00 AM,17,Tuesday,normal,31.0,0.0,50.0,0.0,15.0
1:45:00 AM,17,Tuesday,normal,46.0,0.0,50.0,0.0,11.0
2:00:00 AM,17,Tuesday,normal,57.0,0.0,50.0,0.0,0.0
2:15:00 AM,17,Tuesday,normal,45.0,0.0,50.0,0.0,6.0
2:30:00 AM,17,Tuesday,normal,51.0,0.0,50.0,0.0,0.0
2:45:00 AM,17,Tuesday,normal,50.0,0.0,50.0,0.0,1.0
3:00:00 AM,17,Tuesday,normal,51.0,0.0,50.0,0.0,0.0
3:15:00 AM,17,Tuesday,normal,50.0,0.0,50.0,0.0,0.0
3:30:00 AM,17,Tuesday,normal,45.0,0.0,50.0,0.0,13.0
3:45:00 AM,17,Tuesday,normal,58.0,0.0,50.0,0.0,48.0
4:00:00 AM,17,Tuesday,low,106.0,0.0,50.0,0.0,9.0
4:15:00 AM,17,Tuesday,normal,115.0,0.0,50.0,0.0,0.0
4:30:00 AM,17,Tuesday,low,101.0,0.0,50.0,0.0,0.0
4:45:00 AM,17,Tuesday,low,77.0,0.0,50.0,0.0,17.0
5:00:00 AM,17,Tuesday,normal,94.0,0.0,50.0,0.0,4.0
